target_table,source_file,source_row_id,unmapped_company_id,reason,rejected_at
balance_sheet,balancesheet.xlsx,1296,UNITDSPR,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1297,UNITDSPR,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1298,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1299,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1300,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1301,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1302,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1303,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1304,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1305,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1306,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1307,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1308,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1309,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1323,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1324,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1325,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1326,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1327,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1328,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1329,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1330,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1331,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1332,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1333,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1334,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
balance_sheet,balancesheet.xlsx,1335,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1170,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1171,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1172,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1173,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1174,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1175,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1176,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1177,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1178,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1179,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1180,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1181,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1182,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1183,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1184,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1185,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1186,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1187,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1188,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1189,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1190,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1191,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1192,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1193,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1194,UNITDSPR,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1195,UNITDSPR,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1196,UNITDSPR,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1197,UNITDSPR,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1198,UNITDSPR,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1199,UNITDSPR,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1200,UNITDSPR,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1201,UNITDSPR,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1202,UNITDSPR,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1203,UNITDSPR,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1204,UNITDSPR,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1205,UNITDSPR,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1206,VBL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1207,VBL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1208,VBL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1209,VBL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1210,VBL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1211,VBL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1212,VBL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1213,VBL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1214,VBL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1215,VBL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1216,VBL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1217,VBL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1218,VEDL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1219,VEDL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1220,VEDL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1221,VEDL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1222,VEDL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1223,VEDL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1224,VEDL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1225,VEDL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1226,VEDL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1227,VEDL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1228,VEDL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1229,VEDL,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1230,WIPRO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1231,WIPRO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1232,WIPRO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1233,WIPRO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1234,WIPRO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1235,WIPRO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1236,WIPRO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1237,WIPRO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1238,WIPRO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1239,WIPRO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1240,WIPRO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1241,WIPRO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1242,ZOMATO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1243,ZOMATO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1244,ZOMATO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1245,ZOMATO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1246,ZOMATO,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1247,ZYDUSLIFE,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1248,ZYDUSLIFE,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1249,ZYDUSLIFE,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1250,ZYDUSLIFE,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1251,ZYDUSLIFE,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1252,ZYDUSLIFE,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1253,ZYDUSLIFE,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1254,ZYDUSLIFE,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1255,ZYDUSLIFE,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1256,ZYDUSLIFE,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1257,ZYDUSLIFE,company_id not present in companies master,2026-09-20T07:17:17
cash_flow,cashflow.xlsx,1258,ZYDUSLIFE,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1149,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1150,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1151,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1152,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1153,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1154,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1155,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1156,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1157,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1158,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1159,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1160,ULTRACEMCO,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1161,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1162,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1163,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1164,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1165,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1166,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1167,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1168,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1169,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1170,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1171,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
financial_ratios,financial_ratios.xlsx,1172,UNIONBANK,company_id not present in companies master,2026-09-20T07:17:17
